id,tag,id_ubication,id_direction,id_department,user,id_device,id_brand,id_model,serie,ip,id_status,transferDate,observation
825,010750,14,10,46,,12,30,65,PF-1F5MEA,,2,,
826,010799,9,6,31,,25,25,218,MXL9022S0B,,1,,
827,010800,9,4,12,,25,25,218,MXL9022SOP,,1,,
828,010801,9,7,35,,25,25,218,S/S,,1,,
829,010802,14,11,47,,25,25,219,MXL9022S09,,1,,Servicios Técnicos
830,010803,9,4,12,,25,25,218,MXL9022S03,,1,,
831,010804,9,11,48,,25,25,218,MXL9022S02,,1,,
832,010805,14,5,23,,25,25,218,MXL9022SOC,,1,,Altamira
833,010806,9,11,51,,25,25,218,S/S,,1,,
834,010807,12,7,37,,25,25,218,MXL9022S0R,,1,,
835,010816,9,11,51,,22,25,143,S/S,,1,,
836,010817,9,4,17,,22,8,136,CT-BEXJL0ALAE3RT,,1,,
837,010820,14,8,42,,22,25,143,803823-161,,1,,
838,010821,14,10,46,,22,25,143,803823-161,,2,,
839,010823,9,11,48,,22,25,143,CN-BEXJLOAAE3RQ,,1,,
840,010824,12,7,37,,22,25,143,BEXJLOALAAEO6B,,1,,
841,010825,14,10,46,,12,2,21,C02YW2P3LVDD,,1,,Informática PH
842,010826,14,10,46,,12,2,21,C02YW2PWLVDD,,1,,
843,010827,14,10,46,,12,2,21,C02Z9OK3LVDD,,1,,
844,010940,14,10,46,,12,2,21,C02YL08NLVDD,,2,,
845,010943,14,4,12,,27,17,80,190862500370*,,5,,
846,010945,9,7,35,,27,17,80,190862500370*,,1,,
847,010948,14,4,12,,27,17,80,190862500370*,,5,,
848,010991,14,10,46,,13,59,278,V33193500525,,1,,Salon de Reuniones
849,010992,14,6,27,,10,29,255,E522NDA0944,,2,,
850,010993,14,12,53,,10,29,255,RFG9602531,10.252.121.212,1,,
851,010995,14,6,30,,10,29,255,RFG9603487,,1,,
852,010996,14,5,22,,10,29,255,RFG9602967,10.252.121.210,1,,Altamira
853,011096,9,7,40,,10,31,49,75299431470K7,172.16.20.29,1,,
854,011159,14,10,46,,12,8,161,7PKTYY2,,2,,
855,011200,14,10,46,,21,55,263,2198483032028,,1,,
856,011207,14,6,32,,27,17,185,191022502385,,1,,
857,011208,14,12,53,,27,17,185,S/S,,1,,
858,011209,9,4,12,,27,17,184,191022502387*,,1,,
859,011210,9,4,12,,27,17,184,191022502388*,,2,,
860,011212,14,10,46,,27,17,184,191022502215,,1,,
861,011216,2,6,27,,22,25,269,BKTAROB42HQF8T,,1,,
862,011230,11,8,43,,10,31,49,7529-436,,1,,
863,011257,14,4,13,,12,25,73,5CD9450PQ5,,1,,
864,011308,14,4,12,,10,31,166,75299431A70M0,,6,2025-07-24,Secretaría General
865,011310,9,11,51,,10,31,49,75299431470NK,172.16.20.110,1,,
866,011312,9,7,35,,10,31,49,75299431470N3,172.16.20.147,1,,Operaciones
867,011314,9,7,35,,10,31,49,42C5120-01-R-001-9296-0897,,5,,
868,011316,14,13,55,Daniela Castillo,10,31,166,42C7869-004,10.252.121.217,1,2025-07-15,Tesorería
869,011378,9,7,35,,25,8,192,CN-ONMGR7-PE200-PCH-1879-A00,,1,,
870,011379,9,7,35,,22,8,136,S/S,,1,,
871,011380,9,4,18,,25,8,192,CN-ONMGR7-PE2009CH-1762-A00,,1,,
872,011381,9,4,18,,22,8,136,CN-01GN56-M6D00993-06LW-A01,,1,,
873,011382,14,9,45,,25,8,192,0NMGR7,,1,,
874,011383,14,9,45,,22,8,136,01GN56,,1,,
875,011386,14,10,46,,25,8,193,ONMGR7,,1,,
876,011387,14,10,46,,22,8,136,CN-01GN56-M6D00,,1,,
877,011390,9,4,12,,25,8,192,CN-0NMGR7-PE200-9CH-1712-A00,,1,,
878,011391,14,6,30,,22,8,136,CN-01GN56-M6D00-933-06LZ-A01,,1,,
879,011393,9,4,12,,22,30,259,CN-01GN56-M6D00-933-06F6-A01,,1,,
880,011400,14,4,13,,25,41,284,S/S,,1,,
881,011402,14,4,13,,25,8,193,S/S,,1,,
882,011403,14,4,13,,22,8,136,CN-OIGN56-M6DOO-993-OAUS-AIO,,1,,
883,011404,14,4,13,,25,8,193,S/S,,1,,
884,011405,14,4,13,,22,8,136,CN-OIGN56-M6DOO-993-06-06LX-AIO,,1,,
885,011407,14,4,13,,22,8,136,CN-OIGN56-M6DOO-993-08Y9-AIO,,1,,
886,011408,14,4,13,,25,8,193,S/S,,1,,
887,011409,14,4,13,,22,8,136,CN-OIGN56-M6DOO-993-06M5-AIO,,1,,
888,011410,14,4,13,,25,8,193,S/S,,1,,
889,011411,14,4,13,,22,8,136,CN-OIGN56-M6DOO-993-08WJ-AIO,,1,,
890,011412,14,5,21,,25,8,192,S/S,,1,,
891,011414,9,11,48,,25,8,192,CN-ONMG1M7-PE200-9BP-2101-A00,,1,,
892,011415,9,11,48,,22,8,136,CN01GN56M6D009930B16A01,,1,,
893,011416,14,2,5,,25,8,192,S/S,,1,,Informática PH
894,011417,14,6,29,,22,8,136,S/S,,1,,Informática PH
895,011418,14,13,55,,25,8,192,S/S,,1,,
896,011419,14,13,55,,22,25,239,S/S,,1,,
897,011420,14,1,1,Revisión,25,8,192,CN00NMGR7-PE200-9Q-0647-A00,,1,,
898,011421,14,6,26,,22,8,84,CN-01GN56-M6D00-9AS-0026M-A01,,1,,
899,011435,14,5,21,,12,25,213,5CD9528GLT,,1,,
900,011436,14,8,42,,12,25,213,5CD952BGZR,,1,,
901,011437,11,8,43,,12,25,213,5CD952BHDC,,1,,
902,011445,14,10,46,Disponible,25,8,193,0NMTR7,,1,2025-08-13,Relaciones Públicas - Marisabel Vieto
903,011446,14,10,46,Disponible,22,8,136,CN-01GN56-M6D00-993-08WK-A01,,1,2025-08-13,Relaciones Públicas - Marisabel Vieto
904,011447,14,4,8,,25,8,193,CN-ONMGR7-PE200-9C,,1,,
905,011448,14,4,8,,25,8,193,CN-O1GN56-M6D00-9,,1,,
906,011450,14,8,44,,21,6,35,S/S,,1,,
907,011451,14,6,28,,25,8,193,0MMGR7,,1,,
908,011452,14,6,28,,22,8,136,01GN56,,1,,
909,011569,12,7,37,,25,25,220,8CG0366K3V,,1,,
910,011570,12,7,37,,22,25,241,BEXJLOCUEDO279,,1,,
911,011571,9,7,37,,25,25,220,8CG0366K47,,1,,
912,011572,9,7,37,,22,25,241,CT-BEXJLOCUEDO210,,1,,
913,011573,13,7,37,,25,25,220,8CG0366K49,,1,,
914,011575,11,7,37,,25,25,220,8CG0046KJQ,,1,,
915,011576,11,7,37,,22,25,241,BEXJLOCUEDO278,,1,,
916,011578,6,7,37,,22,25,241,BEXLOCUEDO277,,1,,
917,011580,14,8,42,,22,25,241,S/S,,1,,
918,011581,14,6,27,,25,25,220,8CE0366K46,,1,,
919,011582,14,10,46,,22,25,241,803823-161,,1,,Auditoría Interna
920,011600,14,9,45,,27,17,122,S/S,,1,,
921,011601,14,9,45,,27,17,122,S/S,,1,,
922,011602,14,9,45,,27,51,84,S/S,,1,,
923,011603,14,9,45,,27,17,122,S/S,,1,,
924,011604,14,9,45,,27,1,32,S/S,,1,,
925,011639,9,11,52,,27,17,247,2101325001738*,,1,,
926,011641,9,11,52,,27,17,247,2.01133E+11,,1,,
927,011642,9,6,31,,27,17,247,201132500685,,1,,
928,011643,14,1,1,,27,17,247,201132500688,,1,,
929,011644,14,6,25,,27,17,248,201132500686,,1,,
930,011645,14,4,12,,27,17,247,201132501007,,6,2025-07-24,Descarte
931,011646,14,1,3,,27,17,247,201132501005,,1,,
932,011647,14,4,13,,27,17,247,201132501008,,1,,
933,011648,14,4,8,,27,17,249,201132501006,,1,,
934,011662,14,6,25,,22,36,9,923400916586,,1,,
935,011668,5,6,27,,22,16,84,S/S,,1,,
936,011700,14,10,46,,6,58,271,68D79A13A3E6,,2,,
937,011710,12,7,36,,27,56,252,AGPS 7552,,1,,
938,011765,9,11,52,,1,34,286,880-000146,,1,,
939,011775,9,10,46,,23,21,84,4123215102104430*,,1,,
940,011776,9,11,52,,23,21,84,S/S,,1,,
941,011777,9,7,35,,23,21,116,20NFE2AL7229820C,,1,,
942,011778,9,4,14,,23,21,118,S/S,,1,,
943,011781,14,1,3,,21,33,167,13B20F17A00420,,1,,
944,011782,14,8,42,,24,44,270,3210500139390,,1,,
945,011792,14,1,1,Damaris Castillo,10,25,188,TH1CED614P,10.252.121.205,1,,
946,011795,9,11,52,,12,30,258,MP25VYPV,,1,,Administración General
947,011796,14,10,46,,12,30,258,MP277YCA,,1,,
948,011801,14,10,46,,3,24,84,S/S,,1,,
949,011811,9,4,12,,10,29,255,RFG1809412,172.16.20.30,1,,
950,011812,14,11,1,,10,29,30,RFG1909659,10.252.121.202,1,,
951,011813,14,6,28,,10,29,255,RFG1909717,,2,,
952,011814,14,6,25,,10,29,255,RFG1909731,10.252.121.206,1,,
953,011815,14,5,21,,10,29,255,V9A16A9359,10.252.121.231,1,,
954,011817,6,6,27,,21,57,84,ZX-16FE-2GE-300-SFP,,1,,
955,011820,14,8,42,,12,8,158,CBM4ML3,,1,,
956,011821,9,4,11,,10,46,234,44103460,,2,,
957,011822,11,8,43,,12,8,158,CBM4ML3,,1,,
958,011865,5,6,27,,10,25,207,CNDRQ2Q566,,1,,
959,011889,14,6,30,,21,19,84,S/S,,1,,
960,011910,14,12,53,,1,18,117,2234C03153,,1,,
961,011912,14,10,46,,10,31,180,70191211030C1,,2,,
962,011913,1,6,27,,10,31,180,70191211030LR,,1,,
963,011914,7,6,29,,10,31,180,7019121103032!,,1,,
964,011915,9,7,41,,10,31,180,7019121102ZWT,172.16.20.182,1,,
965,011916,12,7,39,,10,31,180,701912110300V,,1,,
966,011918,12,1,4,,10,31,180,701191377103L45,,1,,
967,011919,9,7,37,,10,31,180,70119121103013,172.16.20.81,1,,
968,011920,15,11,47,,10,31,180,70191211030ML,,1,,
969,011921,12,7,36,,10,31,180,7019121103087,10.74.1.252,1,,
970,011922,6,6,27,,10,31,180,7019137103MG6,,1,,
971,011923,2,6,27,,10,31,180,7019137103M28,,1,,
972,011924,14,10,46,,10,31,180,70191211030BM,,1,,
973,011926,14,10,46,,10,31,180,2376A-L14002,,1,,
974,011927,13,11,47,,10,31,180,70191211030K6,,1,,
975,011928,9,7,35,,10,31,180,CCA118F100400TA,,1,,
976,011929,11,7,37,,10,31,180,7019137103MR2,,1,,
977,011930,11,6,33,,10,31,180,70191211030LT,,1,,
978,011931,4,6,27,,10,31,180,70191211030L9,,1,,
979,011951,14,11,47,,21,19,84,202207190027,,1,,
980,011952,14,8,44,,21,19,84,202207190026,,1,,
981,011953,11,6,33,,13,25,202,CN4227711Y,,1,,
982,011955,11,6,33,,26,25,215,MXL2164533,,1,,
983,011956,11,6,33,,27,51,181,622208500066,,1,,
984,011957,11,6,33,,13,25,202,CN422770Z4,,1,,
985,011958,11,6,33,,26,25,215,MXL2164532,,1,,
986,011959,11,6,33,,27,51,181,622209501390,,1,,
987,011960,11,6,33,,13,25,202,CN4227711X,,1,,
988,011961,11,6,33,,26,25,215,MXL2164520,,1,,
989,011962,14,4,12,,27,51,181,622209501389,,5,,
990,011963,11,6,33,,10,12,79,X3YF061832,,1,,
991,011975,14,10,46,,25,25,221,8CN2340LVZ,,1,,
992,011976,14,4,12,,22,25,238,BEXQAQDUEG4OAU,,5,,Administración General
993,011977,14,10,46,,25,25,221,8CN2340PZG,,1,,Maquina Planilla
994,011978,14,10,46,,22,25,238,8CN234Q09,,2,,Informática PH
995,011979,14,1,1,,25,25,221,8CN234Q09,,1,,Informática PH
996,011981,2,6,27,,25,25,221,BCN2340PY1,,1,,
997,011982,14,10,46,,22,25,143,BEXJLOALAA41TO,,1,,
998,011986,9,10,46,,10,29,255,RFG2110672,172.16.20.30,1,,
999,011987,14,4,13,,10,29,255,RFG2110664,10.252.121.220,1,,
1000,011988,14,5,24,,10,29,255,RFG2110360,10.252.121.221,1,,
1001,012009,14,1,1,,27,51,233,2.12213E+11,,1,,
1002,012020,14,6,26,,10,29,67,E52LBWA1ZZ1CA,10.252.121.233,1,,
1003,012021,7,5,22,,27,51,233,S/S,,1,,
1004,012022,9,7,35,Sub-Operaciones,10,29,67,1212Z00997,172.16.20.40,1,,Informática PH
1005,012105,9,6,31,,25,25,223,8CN31001D5,,1,,
1006,012106,9,6,31,,22,25,269,9CP307RBF2,,1,,
1007,012107,14,6,30,Marlo Bonilla,25,25,223,M97315-001,,1,2025-08-05,Informática
1008,012108,3,6,27,,22,25,269,9CP307R8HK,,1,,
1009,012109,4,6,27,,25,25,222,8CN310018C,,1,,
1010,012110,4,6,27,,22,25,269,9CP307R880,,1,,
1011,012111,5,6,27,,25,25,222,8CN31000XT,,1,,
1012,012112,5,6,27,,22,25,269,BKTAROB42HQFFT,,1,,
1013,012114,1,6,27,,22,25,267,BKTAROBUEHR5KC,,1,,
1014,012115,2,6,27,,25,25,222,8CN310012F,,1,,
1015,012117,7,6,27,,25,25,223,8CN31001DL,,1,,
1016,012118,7,6,27,,22,25,267,BKTAR0BUEHR5JV,,1,,
1017,012119,14,4,12,,25,25,223,8CN3100139,,6,2025-07-24,Recursos Humanos
1018,012120,14,6,25,,22,25,269,9CP307R87R,,1,,
1019,012121,14,4,8,,25,25,223,8CN31001BL,,1,,
1020,012122,14,6,27,,22,25,267,M27881-161,,1,,
1021,012123,14,6,27,,25,25,223,8CN310012C,,1,,
1022,012124,14,6,27,,22,25,269,S/S,,1,,
1023,012125,14,6,28,,25,25,223,8CN3100185,,1,,
1024,012126,14,6,28,,22,25,269,9CP308NPPM,,1,,
1025,012127,14,6,25,,25,25,222,8CN3100IDC,,1,,
1026,012128,14,10,46,,22,25,269,9CP307R7Y3,,1,2025-07-04,Finanzas - Julio Escobar
1027,012129,14,10,46,Aura Bethancourt,25,25,222,8CN3110018M,,1,,
1028,012130,14,10,46,,22,25,267,M27881-161,,1,,
1029,012148,14,6,27,,27,51,233,212212500063,,1,,
1030,012149,14,5,21,Leydi Chavez,27,51,233,212212500268,,1,2025-07-28,
1031,012150,14,6,27,,27,51,233,212212500064,,1,,
1032,012151,14,6,27,,27,51,233,212212500062,,1,,
1033,012152,14,6,27,,27,51,233,212212500267,,1,,
1034,012153,14,6,27,,27,51,233,212212500061,,1,,
1035,012154,14,6,27,,27,51,233,212212500390,,1,,
1036,012156,14,11,47,,25,25,221,8CN2340J60,,1,,
1037,012157,14,11,47,,22,25,238,S/S,,1,,
1038,012190,14,11,47,,25,30,4,MJ0KETE6,,1,,
1039,012191,14,11,47,,22,30,12,S/S,,1,,
1040,012192,14,4,13,,25,30,5,MJOKETE7,,1,,
1041,012193,14,4,13,,22,30,244,855D51B3724ADVLC32POR3R,,1,,
1042,012295,11,6,33,,10,12,82,X4B6008515,,1,,
1043,012296,14,10,46,,10,12,203,X4B6007477,,1,,
1044,012302,14,4,8,,10,29,256,HS53120135,10.252.121.227,1,,
1045,012307,14,5,22,,22,23,142,S/S,,1,,Altamira
1046,012308,14,11,47,,22,23,142,S/S,,1,,
1047,012309,14,11,47,,22,23,142,S/S,,1,,
1048,012310,9,4,12,,22,23,142,S/S,,1,,
1049,012311,5,6,27,,22,23,142,S/S,,1,,
1050,012312,15,11,47,,22,23,142,S/S,,1,,
1051,012313,1,6,27,,25,25,223,8CN31001BG,,1,,
1052,012314,7,5,23,,22,23,142,S/S,,1,,
1053,012315,14,5,23,,22,23,142,S/S,,1,,Altamira
1054,012316,13,7,37,,22,23,142,S/S,,1,,
1055,012317,11,8,43,,22,23,142,S/S,,1,,
1056,012319,13,11,48,,22,23,142,S/S,,1,,
1057,012320,14,5,21,,22,23,142,S/S,,1,,Agencia de la 24
1058,012321,14,6,27,,22,23,142,S/S,,1,,
1059,012322,12,7,40,,22,23,142,S/S,,1,,
1060,012323,14,6,28,,22,23,142,HVKB-KB611CM-SP-BK,,1,,
1061,012324,9,4,12,,22,23,142,S/S,,1,,
1062,012325,14,5,23,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Altamira
1063,012326,14,5,21,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1064,012327,14,10,46,,22,23,142,HVKB-KB611CM-SP-BK,,1,,
1065,012328,14,11,50,,22,23,142,HVKB-KB611CM-SP-BK,,1,,
1066,012329,14,5,21,,22,23,142,HVKB-KB611CM-SP-BK,,1,,
1067,012330,14,8,44,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1068,012331,14,1,1,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1069,012332,15,11,47,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1070,012333,9,7,37,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1071,012334,9,7,57,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1072,012335,15,7,35,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1073,012336,14,10,46,Disponible,22,23,142,HVKB-KB611CM-SP-BK,,1,2025-06-13,Asesoría Legal
1074,012337,14,5,24,,22,23,142,S/S,,1,,
1075,012338,14,6,26,,22,23,142,S/S,,1,,
1076,012339,14,11,50,,22,23,142,S/S,,1,,
1077,012340,14,11,50,,22,23,142,S/S,,1,,
1078,012341,14,6,31,,22,23,142,S/S,,1,,Informática PH
1079,012342,14,5,24,,22,23,142,S/S,,1,,
1080,012343,14,11,47,,22,23,142,S/S,,1,,
1081,012345,14,6,27,,22,23,142,S/S,,1,,
1082,012347,14,11,50,,22,23,142,S/S,,1,,
1083,012349,14,11,47,,22,23,142,S/S,,1,,
1084,012350,14,8,44,,22,23,142,S/S,,1,,
1085,012351,12,11,48,,22,23,142,S/S,,1,,
1086,012352,14,5,22,,22,23,142,S/S,,7,,Altamira
1087,012353,1,6,27,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1088,012354,14,5,21,,22,23,142,S/S,,1,,
1089,012355,14,6,30,,22,23,142,HVKB-KB611CM-SP-BK,,1,,Informática PH
1090,012356,14,10,46,,22,23,142,HVKB-KB611CM-SP-BK,,1,,
1091,012358,14,4,13,,27,51,232,312307501947,,1,,
1092,012359,14,4,13,,27,51,232,312307501969,,1,,
1093,012360,14,4,13,,27,51,232,312307501970,,1,,
1094,012361,14,4,13,,27,51,232,312307501971,,1,,
1095,012362,14,4,13,,27,51,232,312307501972,,1,,
1096,012363,14,4,13,,27,51,232,312307501854,,1,,
1097,012364,14,1,1,,27,51,232,312307501853,,1,,
1098,012366,14,1,1,,27,51,232,312307501855,,1,,
1099,012367,14,1,1,,3,24,56,L30334919,,1,,
1100,012373,14,10,46,,16,14,66,S/S,,1,,
1101,012376,14,10,46,,16,14,66,S/S,,1,,24.02.25
1102,012377,14,10,46,,16,14,66,S/S,,1,,
1103,012378,14,10,46,,16,14,66,S/S,,1,,
1104,012381,14,10,46,,16,14,66,S/S,,1,,
1105,012382,14,10,46,,16,14,66,S/S,,1,,
1106,012384,14,10,46,,16,14,66,S/S,,1,,
1107,012385,14,10,46,,16,14,66,S/S,,1,,
1108,012387,14,10,46,,16,14,66,S/S,,1,,
1109,012388,14,10,46,,16,14,66,S/S,,1,,
1110,012389,14,10,46,,16,14,66,S/S,,1,,
1111,012391,14,10,46,,16,14,66,S/S,,1,,24.02.25
1112,012393,14,10,46,,16,14,66,S/S,,1,,
1113,012394,14,10,46,,16,14,66,S/S,,1,,
1114,012396,14,10,46,,16,14,66,S/S,,1,,24.02.25
1115,012398,14,10,46,,16,14,66,S/S,,1,,
1116,012399,14,10,46,,16,14,66,S/S,,1,,
1117,012400,14,10,46,,16,14,66,S/S,,1,,24.02.25
1118,012401,14,10,46,,16,14,66,S/S,,1,,
1119,012402,14,10,46,,16,14,66,S/S,,1,,24.02.25
1120,012403,14,10,46,,16,14,66,S/S,,1,,24.02.25
1121,012404,14,10,46,,16,14,66,S/S,,1,,
1122,012405,14,10,46,,16,14,66,S/S,,1,,24.02.25
1123,012407,12,7,39,,10,29,67,VE836226022,,1,,
1124,012408,9,11,49,,10,29,67,VE83625720,172.16.20.148,7,,
1125,012409,9,6,31,,10,29,67,VE83625892,172.16.20.157,7,,
1126,012410,14,5,23,,10,29,67,VE83625900,10.252.121.208,1,,Tocumen
1127,012411,14,2,5,,10,29,67,VE83625839,10.252.121.218,1,,
1128,012412,9,4,15,,10,29,67,VE83625845,172.16.20.160,7,,
1129,012413,14,12,53,,25,25,223,8CN33204FJ,,1,,
1130,012414,14,12,53,,22,25,268,N27881-121,,1,,
1131,012415,12,7,39,,25,25,223,8CN33204V2,,1,,
1132,012416,12,7,39,,22,25,267,BKTAROCUEIB1UX,,1,,
1133,012417,14,12,53,,25,25,223,8CN332046T,,1,,
1134,012418,14,12,53,,22,25,269,9CP326PMZ0,,1,,
1135,012419,14,5,22,,25,25,223,8CN33203VP,,7,,
1136,012420,14,5,22,,22,25,267,BKTAR0CUEIB1TB,,7,,Altamira
1137,012421,14,5,23,,25,25,223,8CN33204RT,,1,,Altamira
1138,012422,14,5,23,,22,25,269,9CP326PMG3,,1,,Altamira
1139,012423,14,11,47,,25,25,223,8CN33203Z4,,1,,
1140,012424,14,4,8,,22,25,267,M27527-161,,1,,
1141,012425,14,12,53,,25,25,223,8CN3320450,,1,,
1142,012426,14,12,53,,22,25,269,9CP326PMP2,,1,,
1143,012427,14,1,1,,12,25,74,5CD328065N,,7,,Informática PH
1144,012428,14,6,27,,12,25,74,5CD328065F,,7,,
1145,012429,14,10,46,,12,25,74,5CD32806BM,,7,,
1146,012430,14,6,27,,12,25,74,5CD3280673,,7,,
1147,012431,14,6,27,,12,25,74,SCD328067P,,7,,
1148,012432,14,11,47,,21,19,84,202207310016,,1,,
1149,012433,14,6,28,,21,19,84,S/S,,1,,
1150,012435,14,11,47,,10,29,256,H553522790,10.252.121.223,7,,
1151,012436,14,1,1,,10,29,256,RWD35B9243,10.252.121.213,7,,
1152,012442,9,10,46,,12,25,74,5CD32806BG,,7,,
1153,012443,14,12,53,,12,25,74,5CD328069M,,7,,
1154,012444,14,10,46,,12,25,74,5CD32806B7,,7,,
1155,012445,14,8,42,,12,25,74,5CD32806BF,,7,,
1156,012447,9,7,35,,12,25,74,5CD32806B2,,7,,
1157,012448,14,13,55,,12,25,74,S/S,,7,,
1158,012449,9,10,46,,12,25,74,5CD32806B0,,7,,
1159,012450,14,1,1,,12,25,74,5CD3280CB,,7,,
1160,012451,14,11,47,,12,25,74,5CD3280676,,7,,
1161,012452,14,6,25,,12,25,74,5CD32806B5,,7,,
1162,012453,14,1,2,,12,25,74,5CD328069V,,7,,Informática PH
1163,012455,14,8,42,,12,25,74,5CD32806B9,,7,,
1164,012456,14,1,1,,12,25,74,5CD328069Y,,7,,
1165,012457,9,12,54,,12,25,74,5CD328069C,,7,,
1166,012458,14,10,46,,12,25,74,5CD328067X,,7,,
1167,012459,14,10,46,,12,25,74,5CD3280683,,7,,
1168,012460,14,10,46,Ricardo Vargass,12,25,74,5CD3280670,,7,,
1169,012461,14,10,46,,12,25,74,5CD328069W,,7,,
1170,012464,14,6,27,,10,29,256,H553120128,10.252.121.225,1,,
1171,012465,14,6,32,,10,29,256,H55312059,10.252.121.214,1,,
1172,012469,14,10,46,,10,29,67,VE83425100,,1,,
1173,012470,14,1,1,,24,27,170,50KB358N-X2098GT-072301298,,1,,
1174,012471,14,10,46,,24,27,170,50KB538N-X2098GT-O72301486,,1,,
1175,012472,14,6,25,,24,27,170,S/S,,1,,
1176,012473,7,11,47,,10,29,67,VE83425043,,1,,
1177,012474,12,7,37,,10,29,67,VE8342254048,,1,,
1178,012475,9,11,48,,10,29,67,VE83425053,172.16.20.244,1,,
1179,012476,12,11,48,,10,29,67,VE83425042,,1,,
1180,012556,14,4,13,,25,25,223,8CN342087S,,7,,
1181,012557,14,4,13,,22,25,267,CT:BKTAROCUE1KBRT,,7,,
1182,012558,14,1,1,,25,25,223,8CN34207MG,,7,,
1183,012559,14,1,1,,22,25,267,CN:BKTAROCUE1LODR,,7,,
1184,012560,9,4,15,,25,25,223,8CN3420813,,7,,
1185,012561,9,4,15,,22,25,267,CN:BKTAROCUE1LODR,,7,,
1186,012562,9,10,46,,25,25,223,S/S,,7,,
1187,012563,9,10,46,,22,8,133,CN-OF2JV2-71616-6TP-1LPT-A03,,7,,
1188,012564,14,6,32,,25,25,223,8CN34207M6,,7,,
1189,012565,14,10,46,,22,25,267,M27881-161,,7,,Presupuesto
1190,012566,7,5,23,,25,25,223,8CN3420830,,7,,
1191,012567,7,5,23,,22,25,267,M27527-161,,7,,
1192,012568,14,5,21,,25,25,223,8CN34207M7,,7,,Informática PH
1193,012569,14,4,8,,22,25,267,M27527-161,,7,,
1194,012570,14,4,12,,25,25,223,8CN342086S,,5,,Lector de Disco dañado
1195,012571,14,10,46,,22,25,267,M27881-161,,7,,
1196,012572,9,11,51,,25,25,223,8CN342080Z,,7,,
1197,012573,9,11,51,,22,25,269,9CP341N7VX,,7,,
1198,012574,9,11,47,,25,25,223,8CN342087P,,7,,
1199,012575,9,11,47,,22,25,267,BKTAR0CUEIKBRV,,7,,
1200,012576,14,6,25,,25,25,223,8CN342080Y,,7,,
1201,012577,14,10,46,Disponible,22,25,267,BKTAROBTJ107L5,,7,,Auditoría Interna
1202,012578,9,4,12,,25,25,223,8CN34207LM,,7,,
1203,012579,9,4,12,,22,25,267,S/S,,7,,
1204,012580,9,4,18,,25,25,223,8CN342087L,,7,,
1205,012581,9,4,18,,22,25,267,S/S,,7,,
1206,012583,14,10,46,,22,25,267,S/S,,7,,24 de diciembre
1207,012665,14,4,20,,1,48,123,S/S,,7,,
1208,012873,14,10,46,Fernando Fanilla,13,59,279,WPX2428A0493,,7,,
1209,012874,14,10,46,,13,59,279,WPX2428A0850,,7,,
1210,012875,14,10,46,,13,59,279,WPX2428A0485,,7,,
1211,012876,14,2,5,Yacelyka garzola,13,59,279,WPX2428A0478,,7,2025-07-22,Informática
1212,012877,14,4,8,,13,59,279,WPX2428A0480,,7,,
1213,012878,14,10,46,,13,59,279,WPX2428A0488,,7,,
1214,012879,14,10,46,Orlando Sanjur,13,59,279,WPX2428A0486,,7,,
1215,012880,14,10,46,Ricardo Vargas,13,59,279,WPX2430A0984,,7,,
1216,012882,9,4,8,,24,32,15,402RMBW48757,,7,,
1217,012883,9,4,15,,24,32,15,402RMJF48756,,7,,Informática PH
1218,012884,14,4,12,,24,32,15,402RMQK48764,,5,,
1219,012898,14,6,27,,24,11,14,S/S,,7,,Informática PH
1220,012899,14,12,53,,24,11,14,S/S,,7,,
1221,012900,14,12,53,,24,11,14,S/S,,7,,
1222,012901,14,8,42,,24,11,14,S/S,,7,,Informática PH
1223,012902,9,10,46,,24,11,14,S/S,,7,,
1224,012957,9,10,46,,10,31,180,701942540NCYZ,,7,,Informática PH
1225,012961,9,4,14,,10,31,180,701942540NCYH,172.16.20.70,7,,Informática PH
1226,012962,9,4,10,,10,31,180,701942540NCFY,172.16.20.23,7,,Informática PH
1227,012963,15,7,35,,10,31,180,701942540NCGH,,7,,Informática PH
1228,012964,13,11,47,,10,31,180,701942540NCGM,,7,,Informática PH
1229,012965,12,7,37,,10,31,180,701942540NCFX,,7,,Informática PH
1230,012966,14,8,44,,10,31,180,701942540NCD6,10.252.121.209,7,,Informática PH
1231,012967,9,11,47,Operaciones,10,31,180,701942540NCYZ,172.16.20.166,1,,Recursos Humanos - Operaciones
1232,012968,14,10,46,,10,31,180,701942540NCZ2,,7,,
1233,013001,14,10,46,,20,8,225,T23HNQ54,,7,,
1234,013004,9,10,46,,10,29,68,VDT4715306,,7,,
1235,013005,9,7,35,Nohelis Ruiz - SubOperaciones,10,29,68,VDT4715301,,7,2025-07-28,
1236,013036,14,10,46,,10,29,257,19Z4821775,10.252.121.226,7,,
